Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,Fwd PSH Flags,SYN Flag Count,RST Flag Count,ACK Flag Count,Avg Fwd Segment Size,Init_Win_bytes_forward,Label
59762,8,3615,781,83,1270,19970.677209487956,96.01224922420063,368825.35798284126,20307.848677183658,9022.495627065775,163181.89718922792,0,0,0,4,231.0508321300085,39056,BENIGN
57958,16,3042,1172,35,1086,11362.164252082468,35.660375624171806,492085.6838738263,20622.88155648704,321993.7229113377,322779.09097077994,1,1,0,4,1327.084997523325,33358,BENIGN
60150,4,617,178,91,786,29556.627299020918,28.725267356039087,313761.71004906896,27194.90561504155,313481.2804384141,344631.1698080008,0,0,0,3,1231.4572675457182,21464,BENIGN
72315,16,619,592,37,1130,12764.502363544007,88.62539352396152,479345.6664721656,19281.776674707093,128797.42316976757,252019.0140659169,0,0,0,4,1273.7750343970167,10658,BENIGN
47576,6,4941,207,95,100,20390.613325744194,72.72137932392457,333817.79524455493,45121.64534861246,321272.2049187162,295611.22625500296,1,0,0,0,1194.1388265414175,26436,BENIGN
85471,14,3498,824,36,486,11451.795454366213,35.408274403848594,459265.78906031133,26791.73326535148,216957.15625719234,215440.860857514,1,0,0,4,1440.3986313816658,39278,BENIGN
148,8982,96,17,9,8,8621121.548755823,207914.89345536445,75.18149989042207,18.042132052387593,61.09148276771516,6.457520921741139,0,1700,660,1,39.21736976477471,8,DDoS
495,8332,25,42,1,45,2294074.227006055,589450.6517284472,47.926470735707156,24.394094120395277,31.43005839676286,1.680494003175237,0,635,1380,1,43.19746104931627,8,DDoS
81719,10,4865,154,21,658,26009.414535057433,20.482223225588143,225169.32825718197,3162.8830660047115,101750.65513708022,31347.339613050073,0,0,0,3,140.42311093699206,25152,BENIGN
328,2687,27,27,2,12,9862059.917565065,268005.2571000189,54.26346625797011,1.3752242450503611,91.40505192428311,3.783436903681503,0,4156,1636,1,43.50246495067659,59,DDoS
358,4209,55,36,6,3,7395959.500325593,243947.06490805387,34.976212679261785,6.336444730877574,52.5552177561332,6.288056017934248,0,4308,299,0,10.699680708152625,27,DDoS
54222,5,1056,1142,26,998,28175.785762680163,57.7263707672457,394938.08942705207,47582.83709929524,132628.42161635103,301901.127938852,1,1,0,4,910.623599664734,40998,BENIGN
89801,10,1550,826,93,865,10062.46723360555,94.73037666216608,225947.0724167434,28236.846118389018,157141.25819625973,19022.642706547533,0,0,0,1,655.4395818035135,47233,BENIGN
42874,8,3914,254,32,154,37383.99110992855,63.035884392764814,473996.93991394405,67344.01890076444,200266.0856306664,331342.60673538153,1,0,0,4,848.840777939801,1437,BENIGN
33093,2,2535,1095,30,1364,33024.154799875796,53.30686013257236,454535.6134197068,60919.32904059977,436124.19462456956,369749.3213733295,0,0,0,3,347.61026490901105,50457,BENIGN
350,7973,18,82,6,41,2190796.4330165945,917930.9975604583,28.5533493807677,3.8080720338945055,80.17893195131866,0.07147038269232686,0,109,930,1,27.33886736134381,13,DDoS
87925,15,2876,1380,25,1062,30365.64076582163,3.5084276418487192,493286.8358880852,38036.47900144078,14780.41257387279,117513.14587656557,1,1,0,3,887.0677155881275,64711,BENIGN
99098,15,2861,1177,38,1244,34794.1792339264,74.55718993357385,153768.17680836882,35594.82974002287,9756.233848502527,216503.32441662217,0,1,0,2,847.451911641933,30072,BENIGN
77,9862,58,79,7,37,6105278.929606801,535867.9798569636,39.939106798248176,26.823194508155655,37.105758590083376,8.608781490922901,0,4099,1665,1,22.881633710905675,93,DDoS
55917,17,1116,1091,24,1051,2156.7804929898066,8.725155194731675,346397.68703832733,74271.28124271585,31424.88806020639,71854.11075919462,1,1,0,4,1014.3646568080245,57792,BENIGN
38194,5,987,1147,66,927,40933.92906154816,43.9209671925786,217544.35621927673,37409.51034110659,189958.65569258566,263869.16301584046,0,1,0,0,439.4283050073159,47686,BENIGN
55021,9,3050,847,68,741,3518.289349337514,25.178781583948833,203229.5155461356,50431.55509582174,434028.4349211102,96707.97917083949,1,0,0,4,986.5673755658918,42796,BENIGN
52407,5,4490,819,75,480,28846.43586282324,88.80376571482542,194625.7815524156,36602.91440844666,403316.8286433803,182517.01593588616,0,1,0,4,610.5317080080131,40819,BENIGN
30287,7,1072,1302,90,443,39671.10714021466,38.100340701433275,267354.42047378374,73273.20146982741,414313.23953895544,349541.92405436625,1,1,0,4,634.748296820165,18677,BENIGN
124,6535,89,34,1,21,7401031.67101807,391394.07527046296,51.92571482690086,48.645434921982,44.99418309615443,8.892193754279237,0,981,1450,0,1.660470651658158,13,DDoS
289,7992,96,57,9,10,8473963.7313478,567446.3240969965,32.88486673749529,40.502793875774834,99.4040778689581,1.5859169290361186,0,1932,791,1,33.03806872220025,1,DDoS
189,2804,24,85,1,26,4863895.590751233,857946.8649897052,8.155815907864598,34.32291682441774,22.823554786756443,7.312166522248189,0,506,73,1,19.314781098711126,92,DDoS
53269,2,1315,799,91,1400,15110.227438163163,38.77601598616599,244247.43434945645,23836.689248604296,137089.39407658525,139416.36357903414,1,0,0,4,1139.2161738052341,52422,BENIGN
456,5851,75,46,1,26,3551860.2959795995,625146.7327470761,78.34610169485146,21.723306057916584,11.36982518495918,7.446829180800888,0,4506,518,0,2.445108871921869,26,DDoS
77,8377,25,65,6,19,1283109.3228025532,483599.3656614135,90.1847565663939,20.1887090197044,55.97709278177305,5.492966297482949,0,1381,1851,0,17.301213538168202,16,DDoS
49874,18,3834,873,52,442,27836.44033540658,86.79421466398674,141491.42102920543,76342.32515248444,452797.8259643553,215645.22573390492,0,0,0,1,562.479911842594,63284,BENIGN
89,4018,78,23,2,35,5894876.546226391,493257.5334377734,43.07178361086452,12.376476280107086,49.12690439723437,8.60088870415082,0,2126,494,1,9.0270588721312,40,DDoS
213,7640,70,59,5,3,219717.67857948082,915627.7489997287,45.78576647457313,28.22845154090142,93.30302563817374,7.213418290220847,0,2230,388,1,6.701967770315481,33,DDoS
67199,12,341,947,97,259,34724.64636654528,85.22945756330176,192765.79359269948,33773.42907284926,309333.8792176505,4691.865567997378,0,0,0,3,419.65452808866644,9165,BENIGN
18019,1,4587,1377,95,1323,3313.8152891506543,15.958013712933198,303399.02679982444,29707.123923398125,182108.35349564723,286802.0258848792,1,0,0,4,787.7199029603107,2208,BENIGN
86431,13,1806,1175,77,636,19757.818808060172,1.557841226281485,215956.43170650493,42978.78347884242,235093.8280388612,8567.941090839797,0,1,0,4,1216.8131357037043,14597,BENIGN
76046,4,878,413,98,167,46314.51739982025,22.04985018698722,215353.74977075716,40292.39305019025,361704.23565800174,111527.57452615016,0,0,0,4,385.4696377344488,35122,BENIGN
3747,2,2469,645,83,438,27347.89160095002,37.85916596965225,194361.19190591332,8581.015939585335,404929.8134769619,230213.25632631316,0,0,0,2,969.5320978217296,64188,BENIGN
63680,6,3891,903,56,275,49080.79358525326,81.74273088329355,106030.93531003672,49419.71641143807,190950.83915067266,446353.7375416512,0,0,0,1,779.885913030528,34855,BENIGN
131,8188,77,34,5,40,4504984.984892685,493489.94588920946,74.22219846241049,23.51201625106452,20.239777942456602,1.6522978097836394,0,725,1888,1,39.11263359384038,87,DDoS
158,4982,65,24,1,5,2631441.1882693805,357454.13334019453,70.77665769891478,4.4006243379254295,96.17208840643411,9.460062242626169,0,1139,280,0,37.74571871782435,73,DDoS
255,758,25,89,7,33,5224102.727025333,148988.36102462935,18.169522482046872,48.03508520404284,99.0263244403607,6.803065724046725,0,1456,146,1,6.424446835059822,72,DDoS
353,5337,80,83,6,22,8356277.354558271,887849.9840585048,96.76827713056859,5.676145203437132,58.726926272140105,6.628859442830998,0,3520,1898,0,12.053175931598798,52,DDoS
303,3347,82,59,7,6,134720.80292587553,281452.51873460854,7.641658259648269,13.578396683517452,58.201414062673194,2.4313342979158605,0,3776,626,0,20.938791934575484,77,DDoS
56123,15,4300,519,40,156,29011.04839466264,38.29713578776451,232275.38788410326,16430.44701681709,289720.64684837067,75808.39744358137,0,1,0,3,1451.3381124761468,53294,BENIGN
400,9942,62,20,1,25,4402377.986094397,687524.4701627847,79.89987263741662,27.08133177867203,23.51243811816296,0.8142208173004839,0,351,1239,0,31.68670254343975,80,DDoS
462,2219,97,3,9,41,2316928.229983099,569032.1520454962,51.857590160767415,22.124518468348725,4.960674543806495,5.532573392432843,0,1228,1819,0,46.644369669176726,63,DDoS
230,5701,26,68,2,21,7580346.750623638,235584.44425588186,66.29161596210523,17.515763699786053,68.56175053803787,3.343514411545736,0,4406,619,1,40.170400784021695,48,DDoS
29,7635,19,10,4,6,3502941.035306518,982989.5462602841,28.613450724995953,12.319645184786014,5.100962808982551,7.993366129655623,0,3026,1838,0,12.844274443759723,80,DDoS
88092,5,2256,899,36,1419,30799.887319730155,14.766853453599024,314491.47758457897,78256.40616733098,366588.47897881793,406828.8223706709,0,0,0,2,106.29054556048823,2514,BENIGN
71316,1,1683,503,86,632,5908.50227317072,34.74086011813169,60822.151720858616,11316.732623323529,321703.596649154,20561.548042181203,0,0,0,3,1048.5147479377308,55540,BENIGN
93108,6,2960,852,86,645,21679.123244300165,14.830540400898315,145569.24114564023,39340.70572433821,365456.12362886255,339105.04766166315,0,1,0,1,833.8224575482217,64458,BENIGN
8543,1,3023,1004,40,526,39671.21435051741,17.26550041129476,52003.44614539064,68604.12241246064,48453.23800520788,233513.15887354186,1,0,0,2,512.6173754187478,14299,BENIGN
263,6612,56,89,9,35,6638158.825104363,565042.9731680597,6.191943606580508,29.743616007115577,97.99862719378343,0.19174541253784483,0,1716,539,0,20.827286167258386,54,DDoS
380,9930,79,57,9,8,2015582.7852278776,656122.2864820778,63.58784050101501,41.629080883759855,83.92357150007189,1.5556020045157626,0,1795,1413,1,0.3966871048986298,71,DDoS
55237,19,2439,1420,61,1487,46239.22051212539,25.992304441376096,280138.22707459657,8530.635582362089,483527.32708652574,478247.1364678485,0,1,0,4,304.109520439854,28706,BENIGN
71480,7,2276,570,79,1170,19830.710025432414,19.788890966023065,131803.39417226872,86822.99961897623,282409.1180061699,99528.71008817802,0,0,0,1,1098.38865472109,34675,BENIGN
100,7813,70,72,9,44,7474334.63931956,908818.8417703566,64.21910519145379,12.307741095525113,98.88282569171278,6.969973208791025,0,403,1257,1,43.500761499194546,47,DDoS
3198,18,579,307,75,1389,39855.76251037436,70.27092921924196,118523.09666797622,95201.56546810997,333431.354088077,415281.82454543543,1,0,0,2,530.3390664813812,41083,BENIGN
90789,10,383,931,29,899,26089.35365398301,84.35552751522086,285617.723974063,90473.37886878345,474811.1667131215,99093.25836479268,1,1,0,2,882.5714658302779,12104,BENIGN
9680,18,3079,178,71,1344,15675.201016217487,6.281550460436215,230187.48702860254,65316.520563028644,270172.91085114324,230945.58618970166,0,0,0,1,804.5613166064975,44533,BENIGN
30299,10,920,286,54,406,35739.35029917996,30.635330871983058,104329.01551973143,58084.88230910689,412114.80444927624,252402.23329741717,1,1,0,0,562.7851467195271,54532,BENIGN
413,7094,25,32,1,28,9936096.962469999,705170.3225144012,45.6216565356896,46.28160968671273,82.70444369091823,6.171241572546759,0,4171,454,1,40.31892946855125,73,DDoS
7469,6,4658,991,54,1167,20604.98632772256,84.81883643672712,301520.7186734561,46253.63444511545,459791.2366813553,218756.55160897237,0,0,0,0,674.6579697414862,11937,BENIGN
90613,1,658,1460,99,113,6501.010945882036,98.74408423885544,196677.82263295876,12692.655634345449,1004.6386918167874,369452.809130483,0,1,0,3,781.5312523766012,25303,BENIGN
54268,10,1764,314,90,857,6623.253176707004,90.07770862137329,158709.59628926657,17428.85361166981,111799.84425748739,364084.06901480706,0,1,0,0,1356.378171959387,25351,BENIGN
55302,16,2079,1227,99,392,32277.4459414078,8.940563073558874,434471.17915449076,65469.499681616086,127620.61147705108,8401.089384835876,1,0,0,2,479.0458072547599,53010,BENIGN
38,6975,42,27,3,20,9254098.930429613,65611.0709131896,31.4210116111104,37.218955518895704,39.589498929857626,4.479949715868402,0,605,363,1,38.627341125604495,75,DDoS
78052,15,3236,1374,74,962,38830.95745280716,29.765787646168075,425441.6504413014,61954.02133474806,88710.48251368292,34587.135298566754,0,0,0,0,598.4583949842342,61858,BENIGN
58,9397,73,41,2,39,2878847.0382370683,455208.09343484044,25.238401474692715,14.681233049617672,59.66984880322639,8.901281134730398,0,4144,254,0,40.18079640044811,14,DDoS
107,5167,34,75,0,2,3207416.086624555,501195.15724961465,37.92580089922828,5.076258936394845,64.11005051305733,6.721008647232525,0,1249,1917,0,28.38018744626336,31,DDoS
54,8971,43,47,2,10,8357508.783432373,49356.0375017002,28.729528280884193,48.25062985732136,46.31699245370409,0.19682706194301458,0,616,1793,1,3.4993255122429625,61,DDoS
36,4001,22,92,6,3,6389752.215309899,319294.42114950216,42.15767920547659,8.463566252120366,33.69406736555039,3.324970883281251,0,1690,1254,1,32.37692722647509,81,DDoS
450,2339,76,96,9,16,2683838.772541457,853906.029361725,49.86139953407991,40.40172092463032,16.318079439984498,1.7468409062948909,0,3098,619,0,1.2270248578029441,83,DDoS
125,9108,9,12,0,36,608856.7620972074,124366.58791939792,28.799689092323735,44.73956136890038,25.22446390838395,9.861781961128854,0,851,1516,0,21.667558718643225,25,DDoS
385,2379,49,79,6,21,1433229.7951635702,587802.0947224703,15.729649040033307,48.816349288736845,46.40934760993941,8.862451489414564,0,2611,968,0,4.884605763055888,30,DDoS
318,5815,69,59,2,4,7380678.250299411,962067.3061002194,69.27930476809689,43.30885547844592,40.693711183615854,5.636644806957731,0,1274,141,0,38.27801312856561,53,DDoS
45261,19,3418,1433,29,1441,48577.0623306113,28.50412997583268,5433.018110585132,82102.281991511,315937.3112076915,373753.29248322645,1,0,0,4,887.291860402572,39105,BENIGN
65288,17,4688,650,82,925,22522.218319840897,70.79698345201236,16870.960085686827,56703.47456032409,283926.9283872359,286754.3986074135,0,1,0,0,802.6300977526014,49721,BENIGN
78236,11,4887,332,29,547,34564.33397039223,41.73698649979669,37954.18576402121,85167.92744822062,435982.746537753,36190.87789799924,0,0,0,4,1151.9852287698181,11033,BENIGN
163,5195,92,47,5,39,7424631.6355027575,365561.65939040674,73.75880409978427,20.22233668174431,75.29258750270105,9.56406089178987,0,1759,1138,1,7.961850132903647,34,DDoS
189,4164,59,88,2,25,2018562.2467554552,18317.509035456314,3.4855573110125557,4.008852058329201,27.786224880487968,8.8460668147657,0,4478,623,1,40.300938889219104,3,DDoS
92083,2,1054,1257,69,896,25406.47974375522,49.544693664510426,309946.6438841712,73952.58855751218,414829.4289683604,489278.05416904885,0,0,0,0,546.5989858258022,60932,BENIGN
27734,9,756,428,51,474,43075.5472531482,52.27853016101751,489718.4694028535,70622.66066268974,203877.2198754547,196670.87539788237,0,1,0,2,722.0962861766584,22823,BENIGN
21609,8,564,827,83,585,4108.80964181743,46.58225541429355,357257.0978335503,49616.87179146222,379549.12654137926,139512.95607652934,1,0,0,4,461.8646912094689,62459,BENIGN
22172,3,398,1226,77,112,42821.692899285736,57.61281337884564,82981.99119573098,16578.171409743,315586.82997136633,222575.29285714688,1,0,0,3,1393.8998718610837,33662,BENIGN
13219,11,3175,167,36,829,14219.083645062829,17.728242853751144,205943.98855576577,61783.91238173626,290367.90351566434,2231.7829900119996,0,1,0,3,414.554868688409,17650,BENIGN
29746,2,2191,1488,27,131,43696.26908627026,28.395279756687625,66917.10246264137,80164.18254593862,295331.11403222097,104962.79169258458,0,1,0,4,1387.9118940509422,26151,BENIGN
427,7244,37,89,1,48,273030.10496798716,79355.92782229537,57.07828759177549,35.95654349152655,65.05680209669069,1.4011767066254355,0,1244,1275,0,1.171744914372752,25,DDoS
62642,4,448,520,48,822,16821.112469990294,78.77615764784574,8121.296147258652,50641.142262073394,288393.1455384832,58361.40594141904,1,0,0,3,613.271401653322,55182,BENIGN
68214,8,593,1492,76,895,4515.4960953807995,41.606213153833096,157267.41028822731,34964.11179061433,64999.30094808834,131628.95986335175,1,1,0,1,1299.415272096234,51373,BENIGN
5621,13,831,376,70,1168,48275.56681486165,86.3680203666135,242538.89210422922,70203.42744501185,491931.2413626159,22133.9727930402,0,1,0,4,312.72024187041757,4338,BENIGN
78,5066,67,35,1,17,9458469.05404052,717482.9962944764,9.776433208918142,29.918091245100694,13.883991720260623,5.838169570075963,0,4090,1227,1,30.572908614880006,37,DDoS
79797,19,4703,478,70,295,44203.08324142673,63.63327821702443,426067.89895453845,49522.877460479285,458121.4492977157,361892.3443264014,0,0,0,1,702.7907790378106,57235,BENIGN
3695,18,4839,1228,86,1461,26765.839655339634,35.30358784920876,137042.62392488524,36310.079696969646,442834.9834068857,163854.28282408387,0,1,0,0,1057.4165969733185,39383,BENIGN
220,4116,0,83,0,45,2835805.6732159196,940598.3344541333,80.37527862580185,12.951847528252644,46.40264494714157,8.069128818048943,0,621,1465,1,48.67031460233348,38,DDoS
53736,14,4720,1089,78,370,38950.3359925833,28.22196727884195,132719.4016310607,35404.49550542468,11476.041354875488,243320.21758874806,0,0,0,0,979.7001217599956,21177,BENIGN
23671,4,1747,1167,41,899,43967.60017225894,32.01905655410238,436355.35999440274,82930.28976187497,109869.31316270809,475099.2607998725,1,0,0,3,1302.1895525712137,32897,BENIGN
330,5949,64,75,3,24,943523.865825219,796715.3058037604,92.98188958458849,2.737516268206609,86.44458610736727,8.529881280515387,0,4148,1345,1,46.87544092708153,70,DDoS
49,9005,30,23,1,38,9301957.059688538,431221.3456347594,93.7067445242395,18.10257138129475,30.16042028132772,2.897104598189978,0,701,524,0,9.821750184739175,41,DDoS
98624,13,1098,1195,63,1302,37242.408456802834,96.58624560293934,441995.5056409058,56133.275016010666,245008.44545870254,63439.478544842095,0,0,0,4,1036.598147958206,59523,BENIGN
18,4209,47,52,2,23,5695199.702282821,774484.3871746477,84.45350904023171,10.927428478525357,55.81682239089936,9.398969820112626,0,3374,1090,1,1.516359568386716,49,DDoS
471,9764,67,18,3,10,2757115.0145221665,497941.3325193114,80.57779188399321,31.420266566413606,56.330397215712274,9.082364937765217,0,494,403,0,37.63110516458098,46,DDoS
79587,2,1022,853,52,171,37582.2474731769,9.41201390579268,101634.0459988803,53099.25682735295,466466.23037961655,53619.267683942475,0,0,0,2,680.3768402057174,47791,BENIGN
44872,7,2445,279,22,392,3973.8310739647777,47.38526647635323,217553.94871102725,16344.352615509613,122132.68479278508,448839.88436446385,0,1,0,2,554.0157421049669,60946,BENIGN
26934,16,3458,807,96,1496,2793.0910952268478,79.36593454290613,400174.1259978988,32518.027583938954,199803.3040486421,378790.9457604716,0,0,0,1,179.3342324288078,44439,BENIGN
432,9597,34,63,0,15,5437927.416261633,327862.46802349144,7.785916541148795,21.974079133424425,19.325224002795103,0.13362651423909688,0,3319,536,1,29.826839370966752,97,DDoS
294,1889,83,19,6,27,2027988.2341343102,439900.9581780567,15.971708296393006,41.49262628475186,80.58896143957975,3.1457242551894815,0,4455,1137,0,6.297881754458967,54,DDoS
442,8077,70,54,2,21,5737568.538126282,438822.0594949417,29.354434279600607,4.128923139036534,53.97075898010896,5.326365717651854,0,4252,1349,0,29.695026835765354,1,DDoS
464,2933,5,36,5,28,6472612.546144642,596413.1152990727,97.43163437414503,37.764137560798986,51.54819854501449,6.090416799448086,0,869,1997,0,26.168071470788835,56,DDoS
39088,6,255,714,64,1192,23731.117978874852,53.14780408468904,260971.28671169194,37038.563389082214,358437.683058531,73281.20300248795,0,0,0,4,1275.2539352178344,15133,BENIGN
80909,19,293,935,42,722,18744.36913942694,57.93354977712641,96861.71196051179,67272.91472476142,166857.09099893272,391558.6975176766,0,0,0,2,1497.893010006178,34635,BENIGN
30703,17,3229,452,49,682,10097.507487275456,35.653851237209345,127227.28673435688,56250.203595879844,308573.6330482682,330709.7783281881,1,1,0,4,379.0654435998991,53718,BENIGN
63,8756,25,86,2,7,3961372.7144801724,19057.050368776872,50.981217059197434,4.1887831701850775,71.6626625118811,1.903425410760331,0,1440,538,1,0.42030669041487334,66,DDoS
138,3724,36,10,7,41,4977490.807025716,472497.6178228083,45.591168034650586,47.353296057894674,88.90858640415507,7.871383385350298,0,1976,714,0,5.175423240130411,95,DDoS
488,1572,11,83,0,29,1685005.401447558,666182.8268872672,95.94686809349965,35.1289887100258,11.132752002245347,2.8255501036362207,0,3618,1385,0,27.290083089585792,17,DDoS
173,5303,45,50,8,2,8619011.96226259,205372.93249156413,81.39722483453271,48.58347199602425,2.304828544285865,1.5836118428056967,0,4365,271,0,1.7314706278244774,46,DDoS
2,8423,6,84,9,25,5636348.455244857,329379.79234655283,94.44270163552024,17.020351177248585,89.52667880726693,5.094411466747806,0,428,1474,1,44.23228641987192,43,DDoS
386,6750,3,57,9,15,2181031.641176547,195539.4654261283,83.78243462320592,37.30234546505115,91.97625394700763,6.671916811199773,0,2929,1455,0,34.1684595533311,50,DDoS
459,9333,4,90,5,24,1836271.5331454512,801946.6649463306,35.54015673457262,15.183378537120797,84.25132279306426,6.494831867145072,0,2606,1328,1,20.519063258682145,51,DDoS
382,3641,70,35,4,10,3278088.886382663,469250.6912500714,99.55257919425414,7.573899747894268,90.6314445844258,3.305017748773662,0,3514,1620,0,2.8244937430897177,83,DDoS
474,8306,73,91,9,0,8180646.956280511,244698.77540925404,10.595585111534994,18.258114188944724,47.6310471646997,6.150347754686665,0,3544,461,1,44.232106202240445,77,DDoS
461,6189,16,6,3,11,9297524.853407323,972218.6126447633,83.9572057533087,11.952340679887259,33.16782243075714,8.946870362361818,0,1898,1704,1,39.69238693455274,97,DDoS
24954,4,988,980,89,1014,25650.37777270534,72.93419409694623,100594.1604042491,5212.855593254123,419896.2996192264,401792.84278524027,1,1,0,2,529.3307134409927,23558,BENIGN
39,4556,81,71,5,48,8867863.221548809,598304.6774838865,74.5557382259547,15.266621621488225,49.36345036488991,3.130960334946984,0,444,524,0,16.23628112532172,40,DDoS
72895,13,4113,633,42,497,20927.61767225727,2.6980163889647963,339555.83963580703,79679.43454612467,149919.03417057023,381160.5595830837,0,0,0,2,1346.8459959415366,53837,BENIGN
303,686,5,59,6,33,1607086.4718639494,18532.540322911365,9.320972994116424,27.525187603401672,90.70376162988981,0.0889840668199049,0,1213,1927,0,18.97396251691553,74,DDoS
156,2819,66,67,7,26,9699404.508112943,953771.0356319648,74.0721192027975,28.166348658847383,19.79859348104333,2.9414419608587314,0,2954,153,1,35.937921924098234,57,DDoS
140,4046,13,60,0,20,2736127.84527202,678076.3300625326,62.19032759402274,38.788061743230884,59.336096322975095,0.9542592064257671,0,1628,1469,1,26.876239633399244,82,DDoS
35,4698,25,84,4,34,5410807.532980199,765637.1372449445,24.983919111843864,12.591474395690566,32.49451679322935,1.4841435968258554,0,1124,225,0,38.88749582212467,48,DDoS
93658,18,1235,311,74,1058,10064.302765792141,47.34312665503776,37418.88606727096,69782.43667194669,258281.30882192185,289189.92754697945,1,1,0,4,1060.732485945137,18947,BENIGN
482,9805,9,43,2,48,6327674.018411344,393815.76502526115,10.338123188998864,5.048254109264615,18.480271492986837,4.609414448426277,0,3492,859,1,43.28491704705471,51,DDoS
143,7660,5,16,8,9,2861130.302146034,24024.598352513563,5.555124405510047,36.43403808692995,96.0475038133386,9.855058148365508,0,2694,1410,1,49.46454489781736,46,DDoS
62877,18,4169,346,45,236,19696.155753996427,69.83261123537362,21059.146937680405,6687.4947171227595,376009.27744753554,35984.78656943111,0,1,0,1,345.07018820683896,48408,BENIGN
292,6642,91,95,8,42,6774197.535687755,860418.5245770192,5.033639946080624,26.755305689344922,41.98494991078231,2.6847421080820286,0,4874,1917,1,25.83210567658771,52,DDoS
413,9572,90,15,4,37,7574110.977843635,601231.2494295792,22.71403056958444,43.36372499673389,61.01515529729976,6.7837160141126285,0,3590,1339,0,26.8743443983497,15,DDoS
459,9482,94,28,0,10,1470106.8928841446,222492.68905487173,83.12339568886605,13.126785325546798,70.29704090779637,0.9290337569421248,0,3954,1443,1,39.02981942495303,8,DDoS
34062,19,1119,1309,47,700,33431.85573502702,20.46347888467414,35507.26749820405,36792.66536675529,246176.47396794104,473308.2610487528,0,1,0,4,327.60600423435,30482,BENIGN
5809,13,4809,963,44,1029,40100.12326299085,70.79206304691338,168410.6107775274,8164.258127833152,58530.993455833566,419311.4770482175,0,1,0,1,355.30402375887763,55928,BENIGN
13015,2,2330,527,36,829,47973.05473390868,5.833382150611628,210254.14996902738,76969.65284532683,18928.304062872703,378098.35528248764,1,1,0,4,422.84426066904854,50390,BENIGN
430,3128,10,49,9,22,911058.562891142,779913.1554104807,5.048474577606056,29.660056525957856,37.318239435100956,7.582910828506658,0,643,1853,0,10.652902696013228,24,DDoS
157,9888,88,57,2,43,9709625.339344975,643340.6174045907,55.98695158878861,41.45535776668727,34.93302355207209,7.964200182593585,0,259,1361,1,30.25164691549834,98,DDoS
27172,11,2162,757,74,983,3289.1749153621404,59.68445763342567,19909.287079114034,83296.3877094027,314673.8581055532,247789.24464453306,1,0,0,1,191.65027880975796,36536,BENIGN
26,8749,21,32,9,8,4941311.318968914,928487.7447017987,8.117794734945802,31.34164998361732,66.0473831331974,6.708956623202127,0,2052,1558,0,37.978834067042136,28,DDoS
64731,5,3471,181,53,114,2576.268924401922,2.457665294271818,93998.32501926947,42956.61155295243,6748.98500099565,133914.8688793252,0,1,0,1,675.8061535071746,11872,BENIGN
237,4933,61,71,3,41,7288885.885383996,964174.8639017657,48.0210139622394,22.86582672338982,14.644585580454535,3.385942489874317,0,3786,60,1,21.559812574715554,70,DDoS
5853,9,1041,1059,20,634,991.8891887321595,50.02630407448308,329253.5072764751,60831.213840641496,163287.42496520537,234998.85089797692,1,1,0,4,1381.5451818706326,53401,BENIGN
368,9072,25,27,0,48,2077223.2183869614,559201.615702079,75.48878356632335,29.00264316914765,30.061734876024026,0.19148291192146116,0,1377,1528,0,3.4128816799907424,90,DDoS
26683,19,1994,1028,96,1289,43050.260444110856,35.106886551035984,242984.5762607989,49449.32781647102,204921.2389301352,107564.81400634535,1,1,0,4,950.3061255592017,41930,BENIGN
5748,12,369,353,41,827,49822.880204494446,10.672617899006418,15022.740125204456,6843.372764351513,273319.9323679257,399054.5766753795,1,1,0,3,948.6710746280606,45852,BENIGN
3219,11,1101,257,45,602,21427.480918657282,97.5683906955035,119229.74123670076,55927.348523726265,178106.7122154727,318436.2594111767,0,0,0,3,571.908485978772,52489,BENIGN
25860,17,2259,653,92,160,47463.608204870754,11.937898186535845,442014.19605416217,76744.87372195075,462197.72323755163,195276.20250446798,1,0,0,3,515.0173891855819,31809,BENIGN
54441,8,2502,208,28,739,21277.375008151932,83.91441222111258,488331.24377728737,82390.61502540356,284312.80002656573,29555.97729832281,1,0,0,0,532.9618643458659,50221,BENIGN
37062,13,4150,854,65,1355,7238.728042014914,88.88321394347867,154417.3478857146,71910.02246298538,142385.23249837986,333978.798682276,0,1,0,4,1207.3672781522114,19326,BENIGN
205,7982,2,58,7,22,8968978.614640096,921323.1124823986,30.7575559869586,38.82766659126065,2.5518476191138553,4.2191131212432325,0,2533,1548,0,45.81206555804113,12,DDoS
95661,14,3069,831,33,1084,48957.25937318844,54.22296496591489,297254.29342911206,53069.17646049346,16484.485239927773,381212.40077113366,0,1,0,4,418.0070970281164,52454,BENIGN
339,9700,93,62,3,14,5599841.513226447,923619.5884567252,68.3788896174394,45.74540944924379,76.42806090363426,6.445037034087543,0,1775,407,1,26.615657052697255,19,DDoS
95660,8,2704,685,86,1065,8549.659684606384,80.08845780721846,344603.01978343277,75187.91627737001,3315.7719235054574,456448.3195623541,1,1,0,3,1149.6442116234382,46805,BENIGN
11488,3,3723,708,65,265,40938.29211014139,97.27597166533977,264394.1118586182,32539.550799491935,489228.2837671456,281110.87949255784,1,1,0,0,639.6774470230088,62353,BENIGN
